idx,text,files,url,title,published_date,deadline_date,tag
요즘것들_국비교육_229,"정보통신에 대한 지식을 쌓고 정보자신을 관리적, 물리적, 기술적 보안관점에서 효율적으로 보호하기 위해 위협 탐지, 분석, 대응을 통한 계획 수립 및 보안체계를 구축하고 운영할 수 있는 전문인력 양성을 목표로 하는 과정입니다. 기업이 요구하는 실무형 인재 양성을 통해 전원 취업을 목표로 한다. 

혜택:
 1. 수강료 전액 국비지원
 2. 교육 수당 월 최대 816,000 원 매월 지급
 3. 자소서 및 이력서 무료 첨삭
 4. 취업 희망분야 기업 매칭
 5. 기초 온라인 강의 30일 무료지원
 6. 교재 무료지원 

문의방법:
 온라인 문의 바로가기: [온라인 문의 링크](https://jr.tjoeun.co.kr/front/helpdesk/counsel.asp?channel=) 
 카카오톡 상담 바로가기: [카카오톡 링크](https://pf.kakao.com/_jxlmxeK) 
 유선 문의하기: 종로캠퍼스 : 02-766-8367 

학원위치:
 서울 종로구 우정국로2길 21 9층 
 네이버지도: [네이버 지도 링크](https://naver.me/F7CIeEO6)

클라우드보안 및 사이버공격대응 전문가 양성 과정
- 훈련비 전액지원 / 운영과정평가지원 / 수료 후 1:1 취업지원
- 기존 국기 훈련 수강 이력자 비전공자, 입문자 참여 가능
커리큘럼:
1. 리눅스 기반 정보보안 시스템 구축
2. Windows Server 기반 정보보안 시스템 운영
3. Cisco 기반 네트워크 보안 구축
4. C++ 네트워크 프로그래밍
5. 파이썬을 이용한 사이코딩 운영
6. Docker를 활용한 컨테이너
7. AWS기반 클라우드 인프라 구축
8. Kubernetes 이해 및 구축
9. AWS 환경하에서 구축 및 모니터링
10. 칼리리눅스를 활용한 모의해킹 진단분석
11. 보안로그 분석 및 활용
12. 웹어플리케이션 취약점 분석 및 악성코드 생성
13. IDC시스템 개발
프로젝트:
- 프로젝트 1: 웹어플리케이션 취약점 분석 및 매뉴얼
- 프로젝트 2: IDC 시스템 개발
비전공자도 OK!! 
직접 실습하여 능력을 향상시킵니다. 기초부터 실무에서 사용하는 최신 기술까지 모든 과정을 터득시킵니다.
취업지원 시스템:
1. 진로상담 및 컨설팅
2. 이력서 자기소개서 작성
3. 면접기술교육
4. 사후관리
5. 취업성공",,https://www.allforyoung.com/posts/56091,(산대특)_클라우드 보안 및 사이버 공격 대응 전문가 양성 과정_육성(교육생 모집),2024-10-18,2024-12-23,"['네트워크 보안', '서버', '전문인력 양성', '교육 프로그램', '취업 지원', '사이버보안', '비전공자 가능', '보안', '정보통신', 'IT 교육', '취업지원', '클라우드', '클라우드보안']"
요즘것들_국비교육_225,"고용노동부 100%국비지원교육!! 전문기계기술자 양성과정
CNC 선반, MCT를 이용한 기계 가공부터 
오토캐드, 3D 모델링을 활용한 기계설계까지...
근데 이제 취업을 곁들인.. even하게 익힌 핵심 교육과정!
우주항공, 전기차, 첨단부품까지!!
전문기계산업분야의 핵심인재되자!
고용노동부에서 교육비 100%지원받고 매월 20만원 훈련수당까지!!
확실하게 전문 커리어 개발이 가능한 100%국비지원교육
지금 바로 상세요강 클릭!! 
💙과정상세보기💙
PC: [교육상세보기 링크](https://www.ktechedu.com/incheon/renew_course_unemp/sm_courseview.php?idx=4332)
모바일: [교육상세보기 링크](https://www.ktechedu.com/incheon/m/renew_course/course/sm_view.php?idx=4332)
📝교육미리보기
-MCT, CNC 선반 등 핵심 가공 기술 습득
-2D설계 3D설계 실제 가공 도면 작성📐
-기업이 요구하는 전문기술과정 배치🔥
👍교육이점
-비전공자부터 전공자까지 실무 지식 쌓기👨‍🦳
-프로젝트를 통한 기계 부품 설계가공 포트폴리오 만들기
🎁수강혜택
-매월 최대 20만원 훈련수당 지급💳
-기계부품 설계·가공에서 요구하는 기술력 습득
-수료 후 전문 취업상담사의 취업지원, 상담🔔
🚗교육기간과 장소
-교육시간: 2024.12.04(수) ~ 2025.05.14(목)
-교육장소: 인천광역시 미추홀구 미추홀대로 730 3층(전체) (인천사랑병원 옆 건물 / 인천 주안역 1번출구 5분거리 / 지하상가 8번출구 2분거리)🚎
📞상담문의
-카톡문의: [카톡 문의 링크](https://pf.kakao.com/_jCxiIj)
-온라인문의: [온라인 문의 링크](https://www.ktechedu.com/incheon/renew_request/kukbi/regist.php)
-전화문의: 032-865-1616 (09:00~18:00)

역량의 익힘 정도를 중요시 하는 분들 주목! 기계가공·설계 교육기간 24.12.04(수) ~ 25.05.14(수) 가공: CNC, MCT, CAM 설계: 오토캐드, 3D모델링 혜택1: 100% 전액무료교육 혜택2: 최대 20만원 훈련수당 혜택3: 1:1 맞춤형 취업 컨설팅 100% 전액무료 032-865-1616",,https://www.allforyoung.com/posts/55507,한국직업능력교육원 인천 컴퓨터응용기계설계 실무자 양성과정,2024-10-08,2024-12-04,"['기타', '설계', '국비지원', '전문기계기술자', '무료교육', '기계가공', '취업지원', '교육과정', '취업 컨설팅', '기술훈련', '3D 모델링', '포트폴리오', '기계 가공']"
요즘것들_국비교육_224,"K-디지털트레이닝 실무 중심 프로젝트
클라우드 보안엔지니어(화이트해커) 양성 [KDT]
현재 7기 모집중❗❗
2024년 프로젝트 중심 훈련으로 차별화된 훈련경험을 해보세요!

커리큘럼
프로그래밍 언어 학습
- 클라우드 컴퓨팅 개요, 파이썬 프로그래밍, 쉘 프로그래밍
리눅스 운영 실무
- 리눅스 기반 컨테이너 개발 환경 구축, Docker를 활용한 컨테이너 관리 
AWS기반 클라우드 인프라 구축 
Kubernetes
- Kubernetes 오브젝트 이해와 활용, 운영자를 위한 Kubernetes
모의해킹
- AWS 웹방화벽 구축 및 모니터링, 침입탐지시스템 구축 및 탐지, 통합로그 시스템 구축(Splunk)
프로젝트
- 입직자 관점 멘토 프로젝트: 실무에 적용하는 클라우드 보안 프로그래밍(파이썬, 테라폼)
- AWS 네트워크 보안 탐지 구축
- 클라우드 환경 모의해킹 진단

클라우드 보안엔지니어(화이트해커) 양성 [KDT] 과정
: 11월 5일 개강!!
교육기간: 2024.11.05. ~ 2025.05.28
교육장소: 연세IT미래교육원 장안문캠퍼스
교육비용: 전액 국비 무료과정
교육수당: 매월 최대 81만 6천 원 지급 (국민취업지원제도+훈련수당)
(본 수당은 출석률에 따라 차등 지급되며, 훈련 단위기간 80% 미만 출석 시, 훈련수당 지급대상에서 제외됩니다.)
수강혜택: 전과목 교재 증정, 1:1 맞춤형 취업 지원, 수료 후 최대 6개월 취업 관리

모집대상
- 만 15세 이상으로 직장인이 아니며 취업을 희망하시는 분
- 내일배움카드 발급이 가능하신 분
- 정보보안전문가로 취업을 희망하시는 분
- IT기업에 취업을 희망하시는 분
- 오프라인 교육에 성실한 참여가 가능하신 분
(대학 졸업 예정자 및 재학생도 참여 가능합니다. 졸업까지 남은 수업 연한이 2년 이내일 경우)

준비된 IT 미래 인재를 양성하는 연세IT미래교육원에서 클라우드 보안엔지니어로 성장해보세요!
문의전화: 031-256-2662 (연세IT미래교육원 장안문캠퍼스)
홈페이지: https://www.ysedu.or.kr/p/?j=156

연세IT미래교육원 장안문캠퍼스  
IT 대세, 국비교육으로 무료로 듣자!  
클라우드 보안",,https://www.allforyoung.com/posts/55907,[KDT] 클라우드 보안엔지니어(화이트해커) 양성,2024-10-15,2024-11-18,"['클라우드 보안', '무료 교육', '서버', 'AWS', '취업 지원', '정보보안', '모집', '프로그래밍', '국비지원', '보안', 'IT 교육', '화이트해커', '국비 지원', 'Kubernetes', '클라우드', '리눅스', '모의해킹', 'KDT']"
요즘것들_국비교육_221,"아이티윌부산 교육센터 홈페이지  
https://www.itwillbs.co.kr  

아이티윌부산 네이버 상담 예약하기  
https://map.naver.com/p/entry/place/12770106?c=15.00,0,0,0,dh&placePath=/home  

아이티윌부산 수강 후기  
https://www.itwillbs.co.kr/cmn/atnlnRvw/BBSMSTR_000000000042/sturvatnlnRvwList.do  

아이티윌부산 취업 현황  
https://www.itwillbs.co.kr/cmn/board/BBSMSTR_000000000021/bbsList.do  

5년 인증 우수훈련기관 아이티윌 부산교육센터  
""IT국비취업반"" 훈련생 모집  
(전액무료 + 취업지원 + 포트폴리오)  

교육분야: 자바 · 스프링 · 백엔드 개발자  

교육과정명:  
- 프로젝트 기반 핀테크 서비스 자바 개발자  
- 프로젝트 기반 자바 스프링 풀스택 개발자  

교육내용:  
- JAVA / JSP MVC  
- Framework (Spring,Spring Boot,MyBATIS)  
- 모바일 앱(Android)  
- Web표준(HTML5,CSS3,Javascript)  
- 데이터베이스 활용  
- 실무 프로젝트 대회  

수강특전:  
- 전액국비무료, 매월 훈련수당 지급(최대 316,000원)  
- 서울 강남 아이티윌과 연계, 희망자 전원 취업 추천  
- 산업체 현장실무 및 프로젝트 특강  
- 담임제를 통한 주기적인 상담 및 사후관리  
- 센터 운영 카페를 통한 강사핵심노트 및 최신 시험정보 제공  
- 통합 실무프로젝트롤 통한 포트폴리오 완성  

교육일정을 안내합니다:  
- 프로젝트 기반 핀테크 서비스 자바 개발자: 11/18 ~ 5/15  
- 프로젝트 기반 자바 스프링 풀스택 개발자: 12/18 ~ 6/17  

모집인원: 각 30명  

교육대상:  
- 비전공자 또는 초보자 가능  
- 실업자, 재직자, 자영업자 누구나 가능  
- IT분야 취업 희망자  
- 취업준비생, 대학교 재학생 및 졸업예정자  

교육비용: 전액 국비무료 (교재비 포함)  
훈련수당 매월 지급  

신청절차:  
- 교육센터 방문 후 신청서 작성 → 고용센터 방문(내일배움카드 신청) → 교육시작  

교육문의:  
[대표전화] ☎ 051-803-0909  
[홈페이지] www.itwillbs.co.kr

고용노동부 IT 취업 교육
전액국비지원 | 매 월 훈련수당 최대 81만 6천원
실무중심교육 | 팀 프로젝트 | 현직 개발자 멘토링

프로젝트 기반 핀테크 서비스 자바 개발자
2024. 11. 18 ~ 2025. 05. 15

프로젝트 기반 자바 스프링 풀스택 개발자
2024. 12. 18 ~ 2025. 06. 17

교육시작 | 기초교육 진행 | 1:1 맞춤형 상담 | 향상교육 진행 | 취업상담 | 팀프로젝트 | 수료 | 취업연계

신청대상
실업자, 재직자, 자영업자 누구나 가능
취업준비생, 대학교 재학생/졸업예정자
비전공자 및 초보자 가능
IT분야 취업희망자

홈페이지 www.itwillbs.co.kr
부산진구 동천로 109, 삼한골드게이트 7층(지하철 서면역 8번출구, NC백화점 맞은편)

교육상담 051)803-0909",,https://www.allforyoung.com/posts/56102,"[아이티윌부산] 프로젝트 기반 핀테크 서비스 자바 개발자 교육생 모집 ✨ (11, 12월)",2024-10-18,2024-11-25,"['훈련생 모집', '서버', '취업 지원', '보안', '백엔드', '개발자 양성', 'IT 교육', '국비 지원', '부산 교육', '클라우드', '프론트엔드', '프로젝트 기반 교육']"
요즘것들_국비교육_220,"[포스코x고용노동부x코딩온] 프론트엔드+백엔드 웹 개발자 과정 15기  
여러분들의 6개월은 소중하니까!  
☄️ 밀착 피드백을 위한 소수정예 크루들과  
☄️ 서울 기숙사 제공 + 포트폴리오 보장  
☄️ 기업이 원하는 '진짜' 기술 스택들을 모은 커리큘럼  

편안한 타임 편안한 피플  
편.타.편.피 코딩온🧡 편안한 리더&동료들과 함께 진짜 실력을 갖추는 부트캠프  

🍊모집 마감  
2024년 11월 30일  

🍊선발 과정  
1차 서류 | ~11월 30일  
2차 인터뷰 | 희망자 대상 개별 안내  

🍊교육 일정  
24년 12월 ~ 25년 6월  

🍊교육 시간  
월~금 14:30 ~ 21:00  

🍊수업 방식  
오프라인  

🍊교육 장소  
서울특별시 마포구 숭문 4길 6, 지하 1층 포스코X코딩온 교육장  

🍊교육비  
13,068,000원 상당 전액 무료!  

🍊지원 내용  
- 훈련비 전액 지원  
- 훈련 장려금 지급(6달간, 최대 1,896,000원)  
- 취업 연계 지원  
- 포스코 본사 탐방  
- 기숙사 제공 SW 부트캠프  

🍊지원 방법  
- 상세페이지 보러가기🧡  

🧡 코딩온 웹 개발자 과정의 팀 프로젝트가 궁금하다면?  
https://youtu.be/ViQiWMcdRgM?si=1FaYFraRSWsgn0iw  

🧡 코딩온 웹 개발자 크루의 현대 오토에버 취업 인터뷰  
https://youtu.be/ioFsu51BvSg?si=v34iSArhXdR0azow  

문의: 카카오톡 채널 @codingon 으로

기숙사 제공 / 맞춤형 포트폴리오 보장반
프론트엔드 + 백엔드 웹 개발자 부트캠프 15기
이론부터 실습까지 탄탄한 커리큘럼
국내 채용 시장에서 선호하는 기술 스택만을 모아 현업에 바로 투입될 수 있도록 수업을 진행합니다.

1개월 차 | 프론트엔드 기초 프로젝트
html, css의 기본 지식과 순수 javascript를 활용한 코딩연습을 위한 웹 페이지 직접 코딩 프로젝트

2개월 차 | Node.js 풀스택 프로젝트
Node.js를 활용하여 데이터베이스 설계하고 api를 제작하여 데이터의 입력과 http 통신에 대한 전반적인 이해를 돕기 위한 팀 프로젝트

3개월 차 | React 풀스택 프로젝트
React를 활용하여 컴포넌트를 설계하고 제작하여 최적의 렌더링(재구성)을 위한
기초개념 습득을 위한 팀 프로젝트

4개월 차 | Spring 풀스택 프로젝트
모든 과정의 종합 프로젝트로 하나의 웹서비스를 설계하고 제작하고 개발하여
관련 경험을 쌓을 수 있는 프로젝트

웹 개발자 15기 모집 개요

서류 지원 | ~24.11.30(목) 마감
인터뷰 | 제출 후, 1주일 이내 인터뷰 안내
결과 발표 | 인터뷰 후, 결과 안내
프리코스 | 결과 발표 후, 개인 경험치 쌓기 가능
최종 합류 | HRD-Net 수강신청

교육 기간: 24년 12월 ~ 25년 06월 교육 시간: 월 ~ 금 14:30 ~ 21:00
교육 방법: 오프라인 서울특별시 마포구 숭문 4길 6, 지하 1층 포스코코딩온 교육장",,https://www.allforyoung.com/posts/55759,[포스코x코딩온] 경쟁력 있는 웹 개발자를 원한다면? 포스코와 함께하는 웹 개발자 15기,2024-10-11,2024-11-30,"['부트캠프', '무료 교육', '교육 프로그램', '코딩', 'Spring', '백엔드', 'Node.js', '소수 정예', '프로그래밍 교육', '웹 개발자', 'React', '프론트엔드', '웹 개발자 과정', '포트폴리오', '취업 연계', '개발자 양성']"
요즘것들_국비교육_218,"글로벌 K콘텐츠 시대! 🎥 
⭐세계를 사로잡는 콘텐츠 창작의 필수요소 <문화다양성>⭐ 
온라인 무료교육을 통해 창작자의 필수역량을 키워보세요!
🎁수료만 해도 쏟아지는 혜택! 
- 수료자 선착순 300명 스타벅스 아메리카노 기프티콘 증정 
- 한국문화예술위원회 명의 교육 이수증 발급

1. 신청방법
- 온라인 강의 신청 
- 링크: https://vo.la/nsUNSP

2. 신청대상
- 콘텐츠 제작자 & 콘텐츠 제작자를 꿈꾸는 누구나(연령제한 없음)

3. 모집인원
- 제한없음

4. 교육비
- 전액무료(국비지원)

5. 교육내용 및 일정
- 2024년 11월 30일 (토) 까지
※2024 문화콘텐츠 다양성 공모전 참가자의 경우 9월 22일(일) 18:00까지 수료 필수
- 공모전 공고문 자세히 보기: https://www.arko.or.kr/board/view/4013?bid=463&page=&cid=1808303
- 콘텐츠 제작자를 위한 문화다양성의 이해 (약 60분)

차시 및 교육내용:
1차시: 왜 문화다양성이 중요한가? : 한국사회와 문화다양성
2차시: 문화다양성 청책의 이해 : 유네스코의 문화다양성 협약과 국내 문화다양성 정책
3차시: 콘텐츠 제작자, 문화다양성을 고민하다 : 문화다양성, 새로운 ‘창작자의 역량’이 되다

6. 신청방법
- 온라인 강의 신청 
- 링크: https://vo.la/nsUNSP

7. 수료자특전
- 한국문화예술위원회 명의 교육 이수증 발급
- 선착순 300명 스타벅스 카페아메리카노 기프티콘 증정
※수료조건: 강의진도율 80% 이상 수강 & 수강 전/수강 후 설문조사 완료

8. 교육이수증
- 수료조건 달성시 발급
1차: 8/5~9/22 까지 수강완료자 10월 1주차 발급
2차: 9/23~11/30까지 수강완료자 12월 2주차 발급

9. 문의사항
- 이메일: kcdm@arko.or.kr
- 전화: 061-900-2399

콘텐츠 제작자들을 위한 문화다양성 가이드라인  
콘텐츠 제작자를 위한 문화다양성의 이해  
교육비 전액 무료  
11월 30일까지  
수료자 특전  
1. 한국문화예술위원회 명의 교육이수증 발급  
2. 선착순 300명 스타벅스 카페아메리카노 기프티콘 증정  
※ 교육을 수료하신 분들에게만 제공되는 혜택입니다.  
수료조건: 강의 진도율 80% 이상 수강 & 수강 전/수강 후 설문조사 완료",,https://www.allforyoung.com/posts/52846,(온라인 무료교육) 1시간만에 콘텐츠 창작자 필수 역량 강화하기! <콘텐츠 제작자를 위한 문화다양성의 이해>,2024-08-05,2024-11-30,"['이수증', '콘텐츠 제작자', '무료 교육', '혜택', '한국문화예술위원회', '스타벅스 혜택', 'K콘텐츠', '디자인', '온라인 교육', '문화 다양성', '문화다양성', '콘텐츠 제작', '영상']"
요즘것들_국비교육_212,"신청기간 : 2024년 10월 14일 ~ 2024년 11월 22일
 교육기간 : 2024년 11월 18일 ~ 2025년 05월 22일
 교육대상 : 교육과정을 성실히 이수하여 개발자 분야 취업을 희망하는 국민 누구나
 신청방법 : 홈페이지 또는 방문 접수
 담당자 이메일 : kyoungwon199@naver.com
 담당자 전화번호 : 02-855-9611
 과정개요
 IT 분야로의 취업을 희망하는 미취업 청년을 기업에서 필요로 하는 실무 인재로 양성하는 과정입니다.
 구직 희망 청년을 디지털 핵심 인재로 키우기 위해 현장 실무 프로젝트 위주로 수업이 편성되어 있습니다.
 훈련생은 팀 프로젝트를 통해 포트폴리오를 완성하며 비전공자/전공자 모두 성공적인 취업 활동이 가능합니다.
 한국정보교육원은 2021년 고용노동부 선정 베스트직업훈련기관으로서 클라우드 등 4차산업혁명 IT 분야 전문 교육훈련기관입니다.

 교육일정
 모집기간: 2023-10-14 ~ 2024-11-22
 교육기간: 2024-10-18 ~ 2025-05-22 / 매주 월~금 / 9:00~17:50
 교육장소: 서울시 관악구 봉천로 227보라매 샤르망 5층 (당곡역 2번출구 바로 옆 건물)

 지원자격
 교육과정을 성실히 이수하여 개발자 분야 취업을 희망하는 분
 프론트엔드, 백엔드 개발자 및 풀스택 개발자 취업을 희망하는 청년 구직자
 국민 누구나 가능
 학력 및 전공 무관
 내일배움카드발급 가능자 및 예정자
 6개월간 집중 교육을 통해 취업에 성공하고 싶으신 분
 ※ 전공, 비전공자 모두 참여 가능한 전액 정부지원과정입니다.
 ※ 재직자 또는 경력자도 교육 수강 가능합니다.(별도 문의)

 커리큘럼
 - 웹 개발 기초 : HTML5, CSS3, git, GitHub
 - 프론트엔드 : JS5, jQuery, React, Bootstrap, Flutter
 - 백엔드 : JAVA, Jsp&Servlets, MySQL, Spring
 - 개발 서버 구축 : 네트워크 기초, 가상화&컨테이너
 - 프로젝트 : CSS UI·JS 활용 웹 게임 개발, JAVA GUI 활용 기업관리전산 구현, 프레임워크 활용 풀스택 개발

 접수방법
 1. 한국정보교육원 홈페이지 수강신청
 2. 수강신청 사전접수 후 방문 상담 및 면접

 혜택내역
 - 전액 정부지원 무료교육(강의교재 무료제공)
 - 훈련지원금 최대 81만6천원 지급 (훈련수당 31만6천원 + 국민취업제도 참여자 최대 50만원)

 한국정보교육원을 선택해야 하는 이유
 ▷ 성과 증명
 - 취업율 87% (2022 IT 직종)
 - HRD 평균 만족도 4.6 (2020~2022)
 - 베스트직업훈련기관, 우수훈련기관 5년 인증
 ▷ 학습 지원
 - 최신 노트북 무상 대여
 - 야간 자율학습 공간 제공
 - 훈련생 자치 활동 지원
 - 근로장학생 제도 운영 외 다수
 ▷ 취업 지원
 - 자격증 취득 위한 무료 특강
 - CCNA, AWS 등 자격증 원내 응시 가능 (피어슨뷰 시험장)
 - 자체 취업역량 강화 프로그램 운영
 - 1:1 맞춤형 취업지원 (직업상담사 1급 배치)
 - IT 현업 전문가의 기업설명회&실전대비면접 진행

 신청 및 문의 /문의처
 전화문의 : 02-855-9611
 이메일 문의 : kyoungwon199@naver.com
 카카오톡에서 ‘한국정보교육원’ 검색 후 1:1 상담도 가능합니다.
 문의시간 : 09:00~18:00 / 토, 일, 공휴일 휴무

2024 자바+스프링+리액트+클라우드 풀스택 개발자 과정
자바 스프링 리액트로 완성하는 클라우드 활용 풀스택 개발
96% 취업률 (2020 IT 적용)
고용노동부 x 한국정보교육원",,https://www.allforyoung.com/posts/56119,[한국정보교육원] 자바 스프링 리액트로 완성하는 클라우드 활용 풀스택 개발과정 15기 훈련생 모집,2024-10-14,2024-11-22,"['취업 지원', '자바', '백엔드', '취업률', '교육과정', '정부 지원 교육', '리액트', '클라우드', 'IT 직업훈련', '교육 과정', 'IT 교육', '프론트엔드', '풀스택 개발', '스프링', '프로젝트 기반 교육']"
요즘것들_국비교육_205,"■ 과정명 : [산대특] 최신밈과 AI툴을 활용한 마케팅영상스타일리스트양성(프리미어,에펙,스테이블디퓨젼)
 ■ 훈련일정 : 11/11~25/2/21  주5일  13:30~18:30
 ■ 5년 인증 우수훈련기관 [그린컴퓨터아카데미부산]
 - 전공무관, 초보자도 가능 (사전 입학면접 有)
 - 훈련비 100% 전액무료, 훈련장려금 지급
 - 독보적인 1:1 취업지원 서비스
 ■ 과정안내 :
 - 마케팅, 영상편집 분야 취업에 필요한 실무 훈련
 - 최신 트렌드를 반영한 영상 디자인 프로젝트 진행
 - 포토샵, 일러스트레이터, 프리미어, 에펙, 스테이블디퓨젼 활용 실무 역량 배양
 - 포트폴리오 제작
 ■ 전화문의 : 051-912-1000
 ■ 카카오채널채팅 : http://pf.kakao.com/_xafjuG/chat

최신믹과 AI툴을 활용한 마케팅영상스타일리스트 양성(프리미어, 에펙, 스테이블디퓨전)
- 교육시간: 주 5일, 총 350시간
- 교육대상: 만 19세 이상 미취업자
- 전액 국비 지원
- 훈련수당: 월 최대 316,000원 지급

주요 교육내용:
AI 기술을 활용한 모션그래픽 제작과 일반합성, 영상편집 등을 배워 다양한 형태의 영상 콘텐츠를 제작하는 기술을 습득한다.

훈련 목표:
헬스케어 관련 프로젝트를 통해 디지털 영상편집 전문가로 성장하여 다양한 취업 분야로 진출을 목표로 함. 

취업 분야:
모션 디자이너, 3D 디자이너, 그래픽 디자이너, 콘텐츠 크리에이터 등

산업구조변화대응 등 특화훈련이란?
- 산업구조 변화로 인한 고용 위기 대응
- 재직자 및 구직자에게 종합적 훈련 제공

우수훈련기관 선정
- 강사 만족도
- 일반고객 상담 후 즉시 해결
- 취업 지원
- 맞춤형 무료 제공
- 최적의 훈련장 제공

그린컴퓨터아카데미 부산에서 제공하는 취업 지원 시스템은 단계별로 이력서 클리닉, 취업 전략 수립, 취업처 추천, 모의면접 및 현장등록, 그리고 최종 취업에 이르는 과정을 제공.

문의: 051-912-1000",,https://www.allforyoung.com/posts/55735,"[국비전액지원] [산대특] 최신밈과 AI툴을 활용한 마케팅영상스타일리스트양성(프리미어,에펙,스테이블디퓨젼)",2024-10-10,2024-11-11,"['무료 교육', '모션 그래픽', '취업 지원', '영상 편집', '마케팅 영상', 'AI 기술', '디자인', '헬스케어 프로젝트', '국비 지원', '영상', '훈련기관', '실무 훈련', 'AI 툴', '특화 훈련']"
요즘것들_국비교육_203,"SM엔터테인먼트그룹 자회사 'SM UNIVERSE'
 + IT전문인력양성 교육기관 '한국소프트웨어인재개발원'
 + 메타버스 콘텐츠 제작 전문 기업 'STUDIO REALIVE'

 ■ 교육과정 개요
 - 본 과정은 고용노동부에서 전액 지원하는 100% 무료 취업교육 프로그램으로, 콘텐츠 및 기술에 대한 이해를 토대로 차세대 엔터테인먼트 사업을 이끌어 갈 미래 융합인재 육성을 위한 전문교육프로그램입니다.
 - 차세대 버츄얼 엔터테인먼트 콘텐츠 제작의 포괄적 전문지식을 갖춘 전문 인력 양성 과정 입니다.
 #언리얼엔진  #블렌더 #버튜버 #메타버스 #VR #AR #컨텐츠기획 

 ■ 모집 개요
 - 과정명 : Java / Python 풀스택 개발자 양성과정 (차세대 가상 엔터테인먼트 콘텐츠 엔지니어 양성과정)
 - 교육 대상 : 취업준비생 (고졸이상/전공무관/전직.이직자 모두 가능)
 - 교육 기간 : 2024.11.20~2025.05.30 (6개월 교육과정)
 - 교육 시간 : 오전 9:30~오후 6:30 (130일 / 총 1040시간)
 - 교육비 : 전액 국비지원 무료교육 
 - 교육장소 : 한국소프트웨어인재개발원 (서울 금천구 가산동)

 ■ 훈련수당 별도 지급
 - 교통비 및 식대 월 31만6천원 + 기타수당 (개인 차등기준 적용)
 월 최대 81.6만원 (훈련수당 + 국민취업제지원제도 1유형)

 ■ 교육생 특전
 ✔ SM엔터테인먼트 본사 투어 
 ✔ SM UNIVERSE 녹음 스튜디오 및 실습공간 활용
 ✔ SM엔터 LYNK-POP : THE VR CONCERT 진행 시 관람권 제공
 ✔ 성적 우수자 - SM엔터 및 SMU 굿즈 지급
 ✔ 성적 우수자 - SM STUDIO REALIVE 인턴쉽 기회 제공

 ■ 교육신청 및 문의
 - 홈페이지 : https://www.ikosmo.co.kr 
 (빠른 상담신청이나 1:1 문의/수강신청 해주시면 연락드리겠습니다^^)
 빠른 상담신청 ↓
 https://ikosmo.co.kr/inquiry-consultation-request/apply-for-quick-consultation
 - 카카오톡 : 채널 검색 [한국소프트웨어인재개발원] 추가 1:1 상담 요청
 - 전화 : 02-2025-8523 / 010-2277-3282 (문자 가능)
          SM UNIVERSE 02-518-9810 (내선 3번)
 - 교육장소 : 서울특별시 금천구 가산디지털2로 101, 한라원앤원타워 B동 3층
 지하철 1호선/7호선 가산디지털단지역 8번출구 도보 7분

[SM유니버스] Java / Python 풀스택 개발자 양성과정
k-디지털트레이닝 교육생 모집
IT국비지원 교육 (100% 무료교육)",,https://www.allforyoung.com/posts/55995,[SM유니버스] Java / Python 풀스택 개발자 양성과정 교육생 모집,2024-10-16,2024-11-20,"['IT교육', '취업교육', 'Java', '빅데이터', '풀스택 개발자', '국비지원', '무료교육', 'AI', '3D', 'VR', 'Python', '훈련수당', '교육생 특전', '엔터테인먼트', 'SM엔터테인먼트', '메타버스', 'SM유니버스', '소프트웨어']"
요즘것들_국비교육_200,"서울 신림 AWS, KT, NHN 클라우드 엔지니어 부트캠프 강의 학원
 [교육 상세내용]
 교육기간: 6개월 과정
 교육시간: 09:00~17:30 (8교시)
 교육요일: 월~금요일 (주 5회)
 모집인원: 25명 정원 (선착순 모집)
 훈련비용: 9,097,920원 과정 (전액무료)
 훈련수당: 월 최대 816,000원 (6개월간 지급)
 취업성공수당: 최대 150만원 지급 (국취제기준)

 [모집대상]
 고등학교 졸업 이상의 취준생이면 누구나 신청가능
 (직장인은 퇴사 후 진행, 학생은 졸업예정자면 가능)

 [결과물]
 1. 포트폴리오 여러개 제작
 2. 자격증 준비에 도움
 3. NCS 기술등급 수료증
 4. 보유기술서 작성
 5. 이력서 컨설팅
 6. 자소서 코칭
 7. 면접 코칭

 [수강혜택]
 1. 훈련비 전액지원
 2. 교재비 무료제공
 3. 훈련수당 지급
 4. 취업성공 수당 지급
 5. 취업 콘서트 무료참여
 6. 취업연계
 7. 수료 후 6개월 동안 채용정보 제공

 [모집지역]
 서울 관악구 신림

 [지원방법]
 네이버폼 신청: https://naver.me/FsqYUZPK

 [문의처]
 문의처: 1599-3823

비전공자 취업률 높은 IT교육
부트캠프 내용
1. 훈련비 전액 지원 0원
2. 최대 81만원 용돈 지급
3. 최대 150만원 취업수당
4. 포트폴리오+수료증 지급
5. 100% 취업지원 제공
6. 취업 콘서트 무료 참여",,https://www.allforyoung.com/posts/56026,"서울 신림 AWS, KT, NHN 클라우드 엔지니어 부트캠프 강의 학원",2024-10-17,2024-12-23,"['부트캠프', 'IT교육', '혜택', '빅데이터', '서버', '취업 지원', '클라우드 교육', '보안', '훈련 프로그램', '수료증', '취업지원', 'AI', '클라우드', '서울 신림', '포트폴리오']"
